"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\SRP FY20 Bid Packages\T3103691 - CAB UE PCR SOUTHERN AVE & DOBSON RD\Misc Photos\30% DICCR walk 01-13-20\PD-1345 5.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\SRP FY20 Bid Packages\T3103691 - CAB UE PCR SOUTHERN AVE & DOBSON RD\Misc Photos\30% DICCR walk 01-13-20\PR1332.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\SRP FY20 Bid Packages\T3103691 - CAB UE PCR SOUTHERN AVE & DOBSON RD\Misc Photos\30% DICCR walk 01-13-20\PR1342 a.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Projects\SRP FY20 Bid Packages\T3103691 - CAB UE PCR SOUTHERN AVE & DOBSON RD\Misc Photos\30% DICCR walk 01-13-20\PR1342.jpg"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Users\Dept330"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Users\Dept330"	"FullControl"	"Allow"	"POWERENG\FS-PHXFS1-PD_DistMgmt-Share-Dept330-Folder-01-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Users\Dept330"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-PHXFS1-PD_DistMgmt-Share-Dept330-Folder-01-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Users\Dept330"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-PHXFS1-PD_DistMgmt-Share-Dept330-Folder-01-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Users\Dept330\Fall 2020 Reviews\Felipe - review completed 11-17-20\Fall_2020_Performance_Review__Area_Lead_-Felipe_Jones 11-17-20.pdf"	"FullControl"	"Allow"	"POWERENG\tfontaine"	"None"	"None"
"\\?\UNC\PHX-SMB01\Shares$\REPLICATE\PD_DistMgmt\Users\Ray Riemann\Expenses\COMPLETE\100330.01.01 BU meeting\FOLIODETE_20190830120734.pdf"	"FullControl"	"Allow"	"POWERENG\rriemann"	"None"	"None"
