"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\SCE\SCE QUARTER STANDARDS\NEW STDS 2019\2ND QUARTER\Electrical Construction Station (ECS 3-C).pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-23765"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\SCE\SCE QUARTER STANDARDS\NEW STDS 2019\2ND QUARTER\Electrical Design Station Layout (EDSL).pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-23765"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\SCE\SCE QUARTER STANDARDS\NEW STDS 2019\2ND QUARTER\Electrical Design Station Wiring (EDSW-A).pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-23765"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\SCE\SCE QUARTER STANDARDS\NEW STDS 2019\2ND QUARTER\Electrical Design Station Wiring (EDSW-B).pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-23765"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\SCE\SCE QUARTER STANDARDS\NEW STDS 2019\2ND QUARTER\Electrical Design Station Wiring (EDSW-C).pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-23765"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\SCE\SCE QUARTER STANDARDS\NEW STDS 2019\2ND QUARTER\ESS-01.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-23765"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\SCE\SCE QUARTER STANDARDS\NEW STDS 2019\2ND QUARTER\Internal Wiring Diagrams for Relays (M-6379).pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-23765"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\SCE\SCE QUARTER STANDARDS\NEW STDS 2019\2ND QUARTER\SCM Maintenance and Inspection Manual (MIM).pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-23765"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\SCE\SCE QUARTER STANDARDS\NEW STDS 2019\3RD QUARTER\Contact Diagrams for Control and Instrument Switches (M-4505).pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-23765"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\SCE\SCE QUARTER STANDARDS\NEW STDS 2019\3RD QUARTER\Drafting Manual (DFTG).pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-23765"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\SCE\SCE QUARTER STANDARDS\NEW STDS 2019\3RD QUARTER\E-4801.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-23765"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\SCE\SCE QUARTER STANDARDS\NEW STDS 2019\3RD QUARTER\Electrical Construction Station (ECS 3-A).pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-23765"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\SCE\SCE QUARTER STANDARDS\NEW STDS 2019\3RD QUARTER\Electrical Construction Station (ECS 3-B).pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-23765"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\SCE\SCE QUARTER STANDARDS\NEW STDS 2019\3RD QUARTER\Electrical Construction Station (ECS 3-C).pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-23765"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\SCE\SCE QUARTER STANDARDS\NEW STDS 2019\3RD QUARTER\Electrical Design Station Layout (EDSL).pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-23765"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\SCE\SCE QUARTER STANDARDS\NEW STDS 2019\3RD QUARTER\Electrical Design Station Wiring (EDSW-A).pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-23765"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\SCE\SCE QUARTER STANDARDS\NEW STDS 2019\3RD QUARTER\Electrical Design Station Wiring (EDSW-B).pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-23765"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\SCE\SCE QUARTER STANDARDS\NEW STDS 2019\3RD QUARTER\Electrical Design Station Wiring (EDSW-C).pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-23765"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\SCE\SCE QUARTER STANDARDS\NEW STDS 2019\3RD QUARTER\ESS-01.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-23765"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\SCE\SCE QUARTER STANDARDS\NEW STDS 2019\3RD QUARTER\Internal Wiring Diagrams for Relays (M-6379).pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-23765"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\SCE\SCE QUARTER STANDARDS\NEW STDS 2019\3RD QUARTER\SCM Maintenance and Inspection Manual (MIM).pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-23765"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\Users\Barb Lance\01_Invoices\00_Archive\Frontier Precision\Invoice_212924_1589321272890.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-33329"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\Users\Barb Lance\01_Invoices\00_Archive\Ready Refresh\2019\August_2019.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-33329"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\Users\Barb Lance\01_Invoices\00_Archive\Ready Refresh\2019\December_2019.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-33329"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\Users\Barb Lance\01_Invoices\00_Archive\Ready Refresh\2019\July_2019.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-33329"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\Users\Barb Lance\01_Invoices\00_Archive\Ready Refresh\2019\June_2019.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-33329"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\Users\Barb Lance\01_Invoices\00_Archive\Ready Refresh\2019\May_2019.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-33329"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\Users\Barb Lance\01_Invoices\00_Archive\Ready Refresh\2019\November_2019.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-33329"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\Users\Barb Lance\01_Invoices\00_Archive\Ready Refresh\2019\October_2019.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-33329"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\Users\Barb Lance\01_Invoices\00_Archive\Ready Refresh\2019\pastInvoice.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-33329"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\Users\Barb Lance\01_Invoices\00_Archive\Ready Refresh\2019\PAST_DUE_April_2019.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-33329"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\Users\Barb Lance\01_Invoices\00_Archive\Ready Refresh\2019\September_2019.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-33329"	"None"	"None"
"\\?\UNC\LAX-SMB01\Shares$\REPLICATE\Substation\Users\Barb Lance\01_Invoices\00_Archive\Ready Refresh\2020\December_2020.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-33329"	"None"	"None"
