"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\SmartPlant\Backups"	"FullControl"	"Allow"	"POWERENG\pg-S3D-Admin"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\SmartPlant\Backups"	"FullControl"	"Allow"	"POWERENG\pg-SPID-Admin"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\SmartPlant\Backups"	"FullControl"	"Allow"	"POWERENG\pg-SPI-Admin"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\SmartPlant\Backups"	"FullControl"	"Allow"	"POWERENG\pg-SPEL-Admin"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\SmartPlant\Delivered-RefData\ExtContent"	"FullControl"	"Allow"	"POWERENG\pg-S3D-Admin"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\SmartPlant\S3DShare-13.1"	"FullControl"	"Allow"	"POWERENG\pg-S3D-Admin"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\SmartPlant\S3DShare-13.1\29PALMS_13R1"	"FullControl"	"Allow"	"POWERENG\pg-S3D-PwrUser"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\SmartPlant\S3DShare-13.1\COVE_13R1"	"FullControl"	"Allow"	"POWERENG\pg-S3D-PwrUser"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\SmartPlant\S3DShare-13.1\cparrishTrain_v131"	"Modify, Synchronize"	"Allow"	"POWERENG\pg-S3D-User"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\SmartPlant\S3DShare-13.1\GLENDALE_13R1"	"FullControl"	"Allow"	"POWERENG\pg-S3D-PwrUser"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\SmartPlant\S3DShare-13.1\jschlueterTrain_v131"	"FullControl"	"Allow"	"POWERENG\pg-S3D-PwrUser"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\SmartPlant\S3DShare-13.1\LINDEN_1_13R1"	"Modify, Synchronize"	"Allow"	"POWERENG\pg-S3D-PwrUser"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\BDC-SVMAFS01\Shares$\Departments\CAE\SmartPlant\S3DShare-13.1\LINDEN_1_13R1\Drawings"	"FullControl"	"Allow"	"POWERENG\mmateria"	"ContainerInherit, ObjectInherit"	"None"
