"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\EMAT\Procurement\BPA\BPA Req 9-18-18.xlsx"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\EMAT\Procurement\BPA\BPA Req 9-24-18.xlsx"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\EMAT\Procurement\Doral\Kenosha Line A\AXIOM COMPLETED BID FORM TreeHouse Foods - Kenosha A Line Installation Invite to Bid.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\EMAT\Procurement\Doral\Kenosha Line A\Axiom quote letter A Line installation Q19-0450.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\EMAT\Procurement\Doral\Kenosha Line A\BaneNelson SKM_C454e19010712080.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\EMAT\Procurement\Doral\Kenosha Line A\Doral  T  M Rates.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\EMAT\Procurement\Doral\Kenosha Line A\Doral Kenosha A Line Installation Quote.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\EMAT\Procurement\Doral\Kenosha Line A\Doral Treehouse COI.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\EMAT\Procurement\Doral\Kenosha Line A\TreeHouse Foods - Kenosha A Line Installation Invite to Bid.pdf"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\EMAT\Procurement\Markem - Imaje\2019-04-12 Markem Req - Line H Laser Coder Guard Tunnel.xlsx"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
"\\?\UNC\PLV-SMB01\Shares$\REPLICATE\Industrial\Projects\148067\EMAT\Procurement\Martin Petersen\2019-04-15 MPC Req - Test Tank Plumbing.xlsx"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63013"	"None"	"None"
