"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\AB Process\2019-0822\OneDrive_1_8-22-2019.zip"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\HAF\Archive\OneDrive_2019-07-17.zip"	"FullControl"	"Allow"	"POWERENG\lmastin"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\Heat & Control\11901763-SD1-R02.dwg"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\Lapeyre\LapeyreStair.zip"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\Lapeyre\LapeyreStair20.zip"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\Lapeyre\LapeyreStair20B.zip"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\McMaster Carr\Pipe Hangers\3037T220_STEEL HINGED LOOP HANGER.STEP"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\McMaster Carr\Pipe Hangers\3037T250_STEEL HINGED LOOP HANGER.STEP"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\McMaster Carr\Pipe Hangers\3037T270_STEEL HINGED LOOP HANGER.STEP"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\McMaster Carr\Pipe Hangers\3037T720_STEEL HINGED LOOP HANGER.STEP"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\McMaster Carr\Pipe Hangers\3309T582_TYPE 304 STAINLESS STEEL HINGED LOOP HANGER.STEP"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\McMaster Carr\Pipe Hangers\3309T642_TYPE 304 STAINLESS STEEL HINGED LOOP HANGER.STEP"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\McMaster Carr\Pipe Hangers\3309T655_TYPE 304 STAINLESS STEEL HINGED LOOP HANGER.STEP"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\McMaster Carr\2712K500_STD BLAST GATE.STEP"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\McMaster Carr\2712K800_STD BLAST GATE.STEP"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\McMaster Carr\3037T760_STEEL HINGED LOOP HANGER.STEP"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\Ventilex\2019-0604\194005-001-LAYOUT.STEP"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\Wolverine Proctor\Pellet Dryer\350538_Final.stp"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\Wolverine Proctor\Pellet Dryer\AB 871tm-in001_-en-p.pdf"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\Wolverine Proctor\Pellet Dryer\AB 871tm-um001_-en-p.pdf"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\Wolverine Proctor\Pellet Dryer\DMN Rotary valves AL rev B_US Letter.pdf"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\Wolverine Proctor\Pellet Dryer\DMN_leaflet_AL-AXL_US_crop.pdf"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\Wolverine Proctor\Pellet Dryer\Honeywell Q652B.pdf"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\Wolverine Proctor\Pellet Dryer\kromscheroder_vad_vag.pdf"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\Wolverine Proctor\Pellet Dryer\Kromschroder-VAS-valves.pdf"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\Wolverine Proctor\Pellet Dryer\Maxon Smartlink Meter_Specifications-Instr_Model#.pdf"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\Wolverine Proctor\Pellet Dryer\Maxon-Ovenpak_LE_Technical Catalog.pdf"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
"\\?\UNC\MIN-SMB01\Shares$\REPLICATE\Facilities\Projects\00 Uploaded to DMS\156399\Archived\DD\CAD\dwg\vendor\Wolverine Proctor\Pellet Dryer\OPLE 10 Filter.pdf"	"FullControl"	"Allow"	"POWERENG\kschoenbauer"	"None"	"None"
