"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\140511 BEPC Jaybird Sub\140177 - Entergy LCTP PM EPC Phase\WSBC-project folder\13 EPC PM\12 Change Orders\CO45\CO45 Back-Up Documentation.pdf"	"FullControl"	"Allow"	"POWERENG\nlaughlin"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\140511 BEPC Jaybird Sub\140177 - Entergy LCTP PM EPC Phase\WSBC-project folder\13 EPC PM\12 Change Orders\CO45\CO45 Citgo Dredge Area Matting.xlsx"	"FullControl"	"Allow"	"POWERENG\nlaughlin"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\146551 OE-BALLINGER-EDEN\DD\DES\01 Design Doc\Pre-Procurement Package (60%)\PLS CADD Model\aep_ballinger_eden.zip.4jeajx3.partial"	"FullControl"	"Allow"	"POWERENG\efholer"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\149514 LCRA T616 LRR\Archived\DD\DES\01 Design Doc\Fileshare Download\Survey\SUE\Deliverable - Leander to Round (2).zip"	"FullControl"	"Allow"	"POWERENG\efholer"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\149514 LCRA T616 LRR\Archived\DD\DES\01 Design Doc\Fileshare Download\Survey\SUE\Deliverable - Leander to Round.zip"	"FullControl"	"Allow"	"POWERENG\efholer"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\149514 LCRA T616 LRR\Archived\DD\DES\09 Misc Calcs\PEC - Distribution Coodination\From Schneider (Ridgmar Underbuild)\Ridgmar Distribution Underbuil.zip"	"FullControl"	"Allow"	"POWERENG\efholer"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\149514 LCRA T616 LRR\Archived\DD\DES\09 Misc Calcs\PEC - Distribution Coodination\From Schneider (Ridgmar Underbuild)\Ridgmar Distribution Underbuil.zip"	"Read, Synchronize"	"Allow"	"S-1-15-2-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\149514 LCRA T616 LRR\Archived\DD\DES\09 Misc Calcs\PEC - Distribution Coodination\From Schneider (Ridgmar Underbuild)\Ridgmar Distribution Underbuil.zip"	"Read, Synchronize"	"Allow"	"S-1-15-3-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\149514 LCRA T616 LRR\Archived\DD\DES\14 HDR MBGF Design\IFC\2019-07-04 Ronald Reagan Barrier Bid Docs.zip"	"FullControl"	"Allow"	"POWERENG\efholer"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\149514 LCRA T616 LRR\Archived\DD\DES\14 HDR MBGF Design\IFC\PLAN_SET5_10161814_reduced.pdf"	"FullControl"	"Allow"	"POWERENG\nlaughlin"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\149514 LCRA T616 LRR\Archived\SUR\01 ROW\RM 1431\QuikTrip Plans\4134 - 2018-08-29.zip"	"FullControl"	"Allow"	"POWERENG\efholer"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\151506 T179 MF-LAKEWAY\Archived\DD\DES\11 RFI\Requests Fr\Concrete Test Reports\CTR_03011569-3-C1.rev_3.pdf"	"FullControl"	"Allow"	"POWERENG\rarchuleta"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\151506 T179 MF-LAKEWAY\Archived\DD\DES\11 RFI\Requests Fr\Concrete Test Reports\CTR_03011569-4-C1.rev_2.pdf"	"FullControl"	"Allow"	"POWERENG\rarchuleta"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\151506 T179 MF-LAKEWAY\Archived\DD\DES\11 RFI\Requests Fr\Concrete Test Reports\CTR_03011569-4-C2.rev_2.pdf"	"FullControl"	"Allow"	"POWERENG\rarchuleta"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\151506 T179 MF-LAKEWAY\Archived\DD\DES\11 RFI\Requests Fr\Concrete Test Reports\CTR_03011569-5-C1.rev_2.pdf"	"FullControl"	"Allow"	"POWERENG\rarchuleta"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\151506 T179 MF-LAKEWAY\Archived\DD\DES\11 RFI\Requests Fr\Concrete Test Reports\CTR_03011569-6-C1.rev_2.0.pdf"	"FullControl"	"Allow"	"POWERENG\rarchuleta"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\151506 T179 MF-LAKEWAY\Archived\DD\DES\11 RFI\Requests Fr\Concrete Test Reports\CTR_03011569-6-C1.rev_2.pdf"	"FullControl"	"Allow"	"POWERENG\rarchuleta"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\154467 LCRA T527 WELLS BRNCH-RR OPGW\00-PW Pending Upload\As-Built LiDAR\PHOTOS.zip"	"FullControl"	"Allow"	"POWERENG\efholer"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\154467 LCRA T527 WELLS BRNCH-RR OPGW\00-PW Pending Upload\As-Built LiDAR\PHOTOS.zip"	"Read, Synchronize"	"Allow"	"S-1-15-2-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\154467 LCRA T527 WELLS BRNCH-RR OPGW\00-PW Pending Upload\As-Built LiDAR\PHOTOS.zip"	"Read, Synchronize"	"Allow"	"S-1-15-3-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\154467 LCRA T527 WELLS BRNCH-RR OPGW\00-PW Pending Upload\As-Built LiDAR\PLSCADD.zip"	"FullControl"	"Allow"	"POWERENG\efholer"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\154467 LCRA T527 WELLS BRNCH-RR OPGW\00-PW Pending Upload\As-Built LiDAR\PLSCADD.zip"	"Read, Synchronize"	"Allow"	"S-1-15-2-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\154467 LCRA T527 WELLS BRNCH-RR OPGW\00-PW Pending Upload\As-Built LiDAR\PLSCADD.zip"	"Read, Synchronize"	"Allow"	"S-1-15-3-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\154467 LCRA T527 WELLS BRNCH-RR OPGW\00-PW Pending Upload\As-Built LiDAR\POINTS.zip"	"FullControl"	"Allow"	"POWERENG\efholer"	"None"	"None"
"\\?\UNC\AUS-SMB01\Shares$\REPLICATE\Line\Projects\154467 LCRA T527 WELLS BRNCH-RR OPGW\00-PW Pending Upload\As-Built LiDAR\POINTS.zip"	"Read, Synchronize"	"Allow"	"S-1-15-2-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
