"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\CDC-SVMAFS01\Shares$\BAL\Mid-Atlantic_Resources\CEMEX\017792 Wampum Air Permit\6 Modeling\Class II\Offsite Sources\References\OH Permits\02-15-02-0233 Doc 485350.pdf"	"FullControl"	"Allow"	"POWERENG\jwalker"	"None"	"None"
"\\?\UNC\CDC-SVMAFS01\Shares$\BAL\Mid-Atlantic_Resources\CEMEX\017792 Wampum Air Permit\6 Modeling\Class II\Offsite Sources\References\OH Permits\02-15-05-0202 Doc 1072775.pdf"	"FullControl"	"Allow"	"POWERENG\jwalker"	"None"	"None"
"\\?\UNC\CDC-SVMAFS01\Shares$\BAL\Mid-Atlantic_Resources\CEMEX\017792 Wampum Air Permit\6 Modeling\Class II\Offsite Sources\References\OH Permits\02-15-05-0202 Doc 1085762.pdf"	"FullControl"	"Allow"	"POWERENG\jwalker"	"None"	"None"
"\\?\UNC\CDC-SVMAFS01\Shares$\BAL\Mid-Atlantic_Resources\CEMEX\017792 Wampum Air Permit\6 Modeling\Class II\Offsite Sources\References\OH Permits\02-15-05-0202 Doc 1813909.pdf"	"FullControl"	"Allow"	"POWERENG\jwalker"	"None"	"None"
"\\?\UNC\CDC-SVMAFS01\Shares$\BAL\Mid-Atlantic_Resources\CEMEX\017792 Wampum Air Permit\6 Modeling\Class II\Offsite Sources\References\OH Permits\02-15-05-0202 Doc 367674.pdf"	"FullControl"	"Allow"	"POWERENG\jwalker"	"None"	"None"
"\\?\UNC\CDC-SVMAFS01\Shares$\BAL\Mid-Atlantic_Resources\CEMEX\017792 Wampum Air Permit\6 Modeling\Class II\Offsite Sources\References\OH Permits\02-15-05-0202 Doc 474679.pdf"	"FullControl"	"Allow"	"POWERENG\jwalker"	"None"	"None"
"\\?\UNC\CDC-SVMAFS01\Shares$\BAL\Mid-Atlantic_Resources\CEMEX\017792 Wampum Air Permit\6 Modeling\Class II\Offsite Sources\References\OH Permits\02-15-09-0188 Doc 412546.pdf"	"FullControl"	"Allow"	"POWERENG\jwalker"	"None"	"None"
"\\?\UNC\CDC-SVMAFS01\Shares$\BAL\Mid-Atlantic_Resources\CEMEX\017792 Wampum Air Permit\6 Modeling\Class II\Offsite Sources\References\OH Permits\02-15-09-0195 Doc 1123488.pdf"	"FullControl"	"Allow"	"POWERENG\jwalker"	"None"	"None"
"\\?\UNC\CDC-SVMAFS01\Shares$\BAL\Mid-Atlantic_Resources\CEMEX\017792 Wampum Air Permit\6 Modeling\Class II\Offsite Sources\References\OH Permits\02-15-09-0195 Doc 1131783.pdf"	"FullControl"	"Allow"	"POWERENG\jwalker"	"None"	"None"
"\\?\UNC\CDC-SVMAFS01\Shares$\BAL\Mid-Atlantic_Resources\CEMEX\017792 Wampum Air Permit\6 Modeling\Class II\Offsite Sources\References\OH Permits\02-15-09-0195 Doc 1355216.pdf"	"FullControl"	"Allow"	"POWERENG\jwalker"	"None"	"None"
"\\?\UNC\CDC-SVMAFS01\Shares$\BAL\Mid-Atlantic_Resources\CEMEX\017792 Wampum Air Permit\6 Modeling\Class II\Offsite Sources\References\OH Permits\02-15-09-0195 Doc 1772199.pdf"	"FullControl"	"Allow"	"POWERENG\jwalker"	"None"	"None"
"\\?\UNC\CDC-SVMAFS01\Shares$\BAL\Mid-Atlantic_Resources\CEMEX\017792 Wampum Air Permit\6 Modeling\Class II\Offsite Sources\References\OH Permits\02-15-09-0195 Doc 403230.pdf"	"FullControl"	"Allow"	"POWERENG\jwalker"	"None"	"None"
"\\?\UNC\CDC-SVMAFS01\Shares$\BAL\Mid-Atlantic_Resources\CEMEX\017792 Wampum Air Permit\6 Modeling\Class II\Offsite Sources\References\OH Permits\02-15-09-0195 Doc 412940.pdf"	"FullControl"	"Allow"	"POWERENG\jwalker"	"None"	"None"
"\\?\UNC\CDC-SVMAFS01\Shares$\BAL\Mid-Atlantic_Resources\CEMEX\017792 Wampum Air Permit\6 Modeling\Class II\Offsite Sources\References\OH Permits\02-50-00-0044 Doc 244501.pdf"	"FullControl"	"Allow"	"POWERENG\jwalker"	"None"	"None"
"\\?\UNC\CDC-SVMAFS01\Shares$\BAL\Mid-Atlantic_Resources\CEMEX\017792 Wampum Air Permit\6 Modeling\Class II\Offsite Sources\References\OH Permits\02-50-00-0044 Doc 367281.pdf"	"FullControl"	"Allow"	"POWERENG\jwalker"	"None"	"None"
