"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\146281\IFC\XML\concho_live_oak_138kv.xml"	"FullControl"	"Allow"	"POWERENG\rparmenter"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\146281\IFC\XML\concho_miles_138kv.xml"	"FullControl"	"Allow"	"POWERENG\rparmenter"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\147831\PER\03 Permits\FAA\OECaseDataSpreadsheet v2.0_7_24_18.xlsx"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-63034"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\147831\SR\06 Other Study\Uvalde to Campwood SWPPP Final.pdf"	"FullControl"	"Allow"	"POWERENG\cjones"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\150819\DD\PLS\147L\Cables\336point5_kcmil_30-7_acsr.wir"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-60793"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\150819\DD\PLS\147L\Cables\partridge_acsr.wir"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-60793"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\150819\DD\PLS\147L\Cables\tern_acsr.wir"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-60793"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\150819\DD\PLS\95L\Cables\2-o_7_copper.wir"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-60793"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\150819\DD\PLS\95L\Cables\3_8-7_strand_hs_steel.wir"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-60793"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\150819\DD\PLS\95L\Cables\penguin_acsr.wir"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-60793"	"None"	"None"
"\\?\UNC\PTL-SMB01\Shares$\REPLICATE\Line\Projects\150819\DD\PLS\95L\Cables\rook_acsr.wir"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-60793"	"None"	"None"
