"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\05310.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\13001.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\13002.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\16010.docx"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\16100.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\16140.docx"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\16200.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\16220.docx"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\16300.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\16350.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\16380.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\16520.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\16600.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\Projects\Closed Projects\155302\DD\DES\12 Const Spec\16620.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\zUsers\Alarie\_AEP_WORK_PROJECTS\Cabaniss\_DD\DWG\10 Submittals\027-112_D_Barnat_AEP_IFR_Responses\AEP Comments SE_AG_&_BG_RE-IFR_DP19X08B0&DP19X08D0_CABANISS_DWG.pdf"	"FullControl"	"Allow"	"POWERENG\aimus"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\zUsers\Lindsay\01. Projects\124462-4 - RTRP - RPU\124462.03-4.05 RTRP Wilderness-Wildlife Fence & Wall\00. Reference\Proposal Stuff\Block Wall specifications and drawings.eml"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\zUsers\Lindsay\01. Projects\124462-4 - RTRP - RPU\124464.08.53 RTRP Riverside\00. Reference\Riverside Sub Ref DWGs\S5-2936G-20F.DWG"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\zUsers\Lindsay\01. Projects\157355 - Coleman - PacifiCorp\00. Reference\Const Spec\2019-10-22 Uploaded to PW\01300.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\zUsers\Lindsay\01. Projects\157355 - Coleman - PacifiCorp\00. Reference\Const Spec\2019-10-22 Uploaded to PW\01400.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\zUsers\Lindsay\01. Projects\157355 - Coleman - PacifiCorp\00. Reference\Const Spec\2019-10-22 Uploaded to PW\01500.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\zUsers\Lindsay\01. Projects\157355 - Coleman - PacifiCorp\00. Reference\Const Spec\2019-10-22 Uploaded to PW\01700.doc"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\zUsers\Lindsay\01. Projects\157355 - Coleman - PacifiCorp\00. Reference\Const Spec\2019-10-22 Uploaded to PW\02121.docx"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\zUsers\Lindsay\01. Projects\157355 - Coleman - PacifiCorp\00. Reference\Const Spec\2019-10-22 Uploaded to PW\02122.docx"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\zUsers\Lindsay\01. Projects\157355 - Coleman - PacifiCorp\00. Reference\Const Spec\2019-10-22 Uploaded to PW\02130.docx"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
"\\?\UNC\SAN-SMB01\Shares$\REPLICATE\Substation\zUsers\Lindsay\01. Projects\157355 - Coleman - PacifiCorp\00. Reference\Const Spec\2019-10-22 Uploaded to PW\02132.docx"	"FullControl"	"Allow"	"POWERENG\lphillips"	"None"	"None"
