"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Projects\LEPADiscovery"	"FullControl"	"Allow"	"POWERENG\FS-ORAFS1-Restricted-Share-LEPADiscovery-Folder-01-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Projects\LEPADiscovery"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ORAFS1-Restricted-Share-LEPADiscovery-Folder-01-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\B&R Restricted\Projects\LEPADiscovery"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ORAFS1-Restricted-Share-LEPADiscovery-Folder-01-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\Operations"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\Operations"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ORAFS1-Operations-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\Operations"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ORAFS1-Operations-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\Operations"	"FullControl"	"Allow"	"POWERENG\FS-ORAFS1-Operations-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\Printroom_Requests"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\Printroom_Requests"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ORAFS1-Printroom_Requests-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\Printroom_Requests"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ORAFS1-Printroom_Requests-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\Printroom_Requests"	"FullControl"	"Allow"	"POWERENG\FS-ORAFS1-Printroom_Requests-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\Substation"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\Substation"	"FullControl"	"Allow"	"POWERENG\FS-ORAFS1-Substation-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\Substation"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ORAFS1-Substation-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ORA-SMB01\Shares$\REPLICATE\Substation"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ORAFS1-Substation-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
