"Acl"	"AttributeCacheTtl"	"CifsServer"	"Comment"	"DirUmask"	"FileUmask"	"ForceGroupForCreate"	"MaxConnectionsPerShare"	"NcController"	"OfflineFilesMode"	"Path"	"ShareName"	"ShareProperties"	"SymlinkProperties"	"Volume"	"VscanFileopProfile"	"Vserver"	"AttributeCacheTtlSpecified"	"DirUmaskSpecified"	"FileUmaskSpecified"	"MaxConnectionsPerShareSpecified"
"System.String[]"		"BIRDR-SMB02"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Hardy_Archive"	"Hardy_Archive"	"System.String[]"	"System.String[]"	"SMDV_vol_BIR_SMB01_vol_SMB_REPLICATE_01"	"standard"	"BIRDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"BIRDR-SMB02"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Projects"	"Projects"	"System.String[]"	"System.String[]"	"SMDV_vol_BIR_SMB01_vol_SMB_REPLICATE_01"	"standard"	"BIRDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/Accounting"	"Accounting"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_Accounting_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/AEP_OE_Projects"	"AEP_OE_Projects"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_AEP_OE_Projects_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/Archive"	"Archive"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_Archive_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/BKK_data"	"BKK_Data"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_BKK_data_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/CAD_Standards"	"CAD_Standards"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_CAD_Standards_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/CDLibrary"	"CDLibrary"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_CD_Library_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/Civil"	"Civil"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_Civil_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/CS"	"CS"	"System.String[]"	"System.String[]"		"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/DRP"	"DRP"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_DRP_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/Enviro"	"Enviro"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_Enviro_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/FAC_Elec_Cntls"	"FAC_Elec_Cntls"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_FAC_Elec_Cntls_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/FAC_Shared"	"FAC_Shared"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_FAC_Shared_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/Facilities"	"Facilities"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_Facilities_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/Federal"	"Federal"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_Federal_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/Generation"	"Generation"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_Generation_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/GIS"	"GIS"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_GIS_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/GIS_Data"	"GIS_Data"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_GIS_data_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/GIS_Softdist"	"GIS_Softdist"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_GIS_softdist_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/GTAudit"	"GTAudit"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_GTAudit_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/HRBenefits"	"HRBenefits"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_HRBenefits_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/INDadmin"	"INDadmin"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_INDadmin_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/IndustPM"	"IndustPM"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_IndustPM_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/Industrial"	"Industrial"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_Industrial_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/ITES"	"ITES"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_ITES_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/ITxchange"	"ITxchange"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_ITxchange_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/Legal"	"Legal"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_Legal_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/Lidar"	"Lidar"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_Lidar_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/Line"	"Line"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_Line_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/Operations"	"Operations"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_Operations_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/PD_DistMgmt"	"PD_DistMgmt"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_PD_DistMgmt_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/PD_Prog_Mgmt"	"PD_Prog_Mgmt"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_PD_Prog_Mgmt_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/Printroom_Requests"	"Printroom_Requests"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_Printroom_Requests_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/Processing"	"Processing"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_Processing_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/ProjControl"	"ProjControl"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_ProjControl_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/Projects"	"Projects"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_Projects_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/Reference"	"Reference"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_Reference_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/Studies"	"Studies"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_Studies_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/Substation"	"Substation"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_Substation_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/TD"	"TD"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_TD_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/TnD_GIS_PM"	"TnD_GIS_PM"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_TnD_GIS_PM_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/vCAD"	"vCAD"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_vCAD_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/VendSubmit"	"VendSubmit"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_VendSubmit_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOIDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/Visual_Tech"	"Visual_Tech"	"System.String[]"	"System.String[]"	"SMDV_vol_BOI_SMB01_vol_SMB_Visual_Tech_01"	"standard"	"BOIDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"BOSDR-SMB02"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"BOSDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"BOSDR-SMB02"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Environmental"	"Environmental"	"System.String[]"	"System.String[]"	"SMDV_vol_BOS_SMB01_vol_SMB_REPLICATE_01"	"standard"	"BOSDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"BOSDR-SMB02"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/line"	"Line"	"System.String[]"	"System.String[]"	"SMDV_vol_BOS_SMB01_vol_SMB_REPLICATE_01"	"standard"	"BOSDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"BOSDR-SMB02"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/PD_DistMgmt"	"PD_DistMgmt"	"System.String[]"	"System.String[]"	"SMDV_vol_BOS_SMB01_vol_SMB_REPLICATE_01"	"standard"	"BOSDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"BOSDR-SMB02"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Program_Management"	"Program_Management"	"System.String[]"	"System.String[]"	"SMDV_vol_BOS_SMB01_vol_SMB_REPLICATE_01"	"standard"	"BOSDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"BOSDR-SMB02"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Reference"	"Reference"	"System.String[]"	"System.String[]"	"SMDV_vol_BOS_SMB01_vol_SMB_REPLICATE_01"	"standard"	"BOSDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"BOSDR-SMB02"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Substation"	"Substation"	"System.String[]"	"System.String[]"	"SMDV_vol_BOS_SMB01_vol_SMB_REPLICATE_01"	"standard"	"BOSDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"CDCDR-SVMAFS01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"CDCDR-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDCDR-SVMAFS01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/Attachment_Archive"	"Attachment_Archive$"	"System.String[]"	"System.String[]"	"SMDV_vol_CDC_SVMA01_vol_SMB_Attachment_Archive_01"	"standard"	"CDCDR-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDCDR-SVMAFS01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/Automation"	"Automation"	"System.String[]"	"System.String[]"	"SMD_vol_CDC_SVMA01_vol_SMB_Automation_01"	"standard"	"CDCDR-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDCDR-SVMAFS01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/Azure_Data_Factory"	"Azure_Data_Factory"	"System.String[]"	"System.String[]"	"SMDV_vol_CDC_SVMA01_vol_SMB_Azure_Data_Factory_01"	"standard"	"CDCDR-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDCDR-SVMAFS01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/BAL"	"BAL"	"System.String[]"	"System.String[]"	"SMDV_vol_CDC_SVMA01_vol_SMB_BAL_01"	"standard"	"CDCDR-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDCDR-SVMAFS01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/ConEst"	"ConEst"	"System.String[]"	"System.String[]"	"SMDV_vol_CDC_SVMA01_vol_SMB_ConEst_01"	"standard"	"CDCDR-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDCDR-SVMAFS01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/Discovery"	"Discovery"	"System.String[]"	"System.String[]"	"SMD_vol_CDC_SVMA01_vol_SMB_Discovery_01"	"standard"	"CDCDR-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDCDR-SVMAFS01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/Enviro_Service"	"Enviro_Service"	"System.String[]"	"System.String[]"	"SMDV_vol_CDC_SVMA01_vol_SMB_Enviro_Service_01"	"standard"	"CDCDR-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDCDR-SVMAFS01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/Facilities"	"Facilities"	"System.String[]"	"System.String[]"	"SMDV_vol_CDC_SVMA01_vol_SMB_Facilities_01"	"standard"	"CDCDR-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDCDR-SVMAFS01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/Facilities_Scans"	"Facilities_Scans"	"System.String[]"	"System.String[]"	"SMD_vol_CDC_SVMA01_vol_SMB_Facilities_Scans_01"	"standard"	"CDCDR-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDCDR-SVMAFS01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/HST"	"HST"	"System.String[]"	"System.String[]"	"SMDV_vol_CDC_SVMA01_vol_SMB_HST_01"	"standard"	"CDCDR-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDCDR-SVMAFS01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/Projects"	"Projects"	"System.String[]"	"System.String[]"	"SMDV_vol_CDC_SVMA01_vol_SMB_Projects_01"	"standard"	"CDCDR-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDCDR-SVMAFS01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/PW"	"PW"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"CDCDR-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDCDR-SVMAFS01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/Reference"	"Reference"	"System.String[]"	"System.String[]"	"SMD_vol_CDC_SVMA01_vol_SMB_Reference_01"	"standard"	"CDCDR-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDCDR-SVMAFS01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/SAW"	"SAW"	"System.String[]"	"System.String[]"	"SMDV_vol_CDC_SVMA01_vol_SMB_SAW_01"	"standard"	"CDCDR-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDCDR-SVMAFS01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/SQL_DB_Backups"	"SQL_DB_Backups"	"System.String[]"	"System.String[]"	"SMD_vol_CDC_SVMA01_vol_SMB_SQL_DB_Backups_01"	"standard"	"CDCDR-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDCDR-SVMAFS01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/UpdateManager"	"UpdateManager"	"System.String[]"	"System.String[]"	"SMD_vol_CDC_SVMA01_vol_SMB_UpdateManager_01"	"standard"	"CDCDR-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDCDR-SVMAFS01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/Vault_Backup"	"Vault_Backup"	"System.String[]"	"System.String[]"	"SMD_vol_CDC_SVMA01_vol_SMB_Vault_Backup_01"	"standard"	"CDCDR-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CDCDR-SVMAFS01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/Vault_FileStore"	"Vault_Filestore$"	"System.String[]"	"System.String[]"	"SMD_vol_CDC_SVMA01_vol_SMB_Vault_FileStore_01"	"standard"	"CDCDR-SVMA01"	"False"	"False"	"False"	"True"
"System.String[]"		"CH3DR-SMB02"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"CH3DR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"CH3DR-SMB02"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Line"	"Line"	"System.String[]"	"System.String[]"	"SMDV_vol_CH3_SMB01_vol_SMB_REPLICATE_01"	"standard"	"CH3DR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"CH3DR-SMB02"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/PD_DistMgmt"	"PD_DistMgmt"	"System.String[]"	"System.String[]"	"SMDV_vol_CH3_SMB01_vol_SMB_REPLICATE_01"	"standard"	"CH3DR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"CH3DR-SMB02"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Pub_Inv"	"Pub_Inv"	"System.String[]"	"System.String[]"	"SMDV_vol_CH3_SMB01_vol_SMB_REPLICATE_01"	"standard"	"CH3DR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"CH3DR-SMB02"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/UpdateManager"	"UpdateManager"	"System.String[]"	"System.String[]"	"SMDV_vol_CH3_SMB01_vol_SMB_REPLICATE_01"	"standard"	"CH3DR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"CH3DR-SMB02"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Xchange"	"Xchange"	"System.String[]"	"System.String[]"		"standard"	"CH3DR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"CINDR-SMB02"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"CINDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"CINDR-SMB02"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/archive"	"Archive"	"System.String[]"	"System.String[]"	"SMDV_vol_CIN_SMB01_vol_SMB_REPLICATE_01"	"standard"	"CINDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"CINDR-SMB02"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/ram"	"RAM"	"System.String[]"	"System.String[]"	"SMDV_vol_CIN_SMB01_vol_SMB_REPLICATE_01"	"standard"	"CINDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"CINDR-SMB02"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/ram/RAM120"	"RAM120"	"System.String[]"	"System.String[]"	"SMDV_vol_CIN_SMB01_vol_SMB_REPLICATE_01"	"standard"	"CINDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"CLKDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"CLKDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"CLKDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Reference"	"Reference"	"System.String[]"	"System.String[]"	"SMDV_vol_CLK_SMB01_vol_SMB_REPLICATE_01"	"standard"	"CLKDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"CLKDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Studies"	"Studies"	"System.String[]"	"System.String[]"	"SMDV_vol_CLK_SMB01_vol_SMB_REPLICATE_01"	"standard"	"CLKDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"CLKDR-SMB01"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Visual_Tech"	"Visual_Tech"	"System.String[]"	"System.String[]"	"SMDV_vol_CLK_SMB01_vol_SMB_REPLICATE_01"	"standard"	"CLKDR-SMB01"	"False"	"False"	"False"	"True"
"System.String[]"		"COLDR-SMB02"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares"	"Shares$"	"System.String[]"	"System.String[]"	"JP_vol_Shares"	"standard"	"COLDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"COLDR-SMB02"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Environmental"	"Environmental"	"System.String[]"	"System.String[]"	"SMDV_vol_COL_SMB01_vol_SMB_REPLICATE_01"	"standard"	"COLDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"COLDR-SMB02"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/Line"	"Line"	"System.String[]"	"System.String[]"	"SMDV_vol_COL_SMB01_vol_SMB_REPLICATE_01"	"standard"	"COLDR-SMB02"	"False"	"False"	"False"	"True"
"System.String[]"		"COLDR-SMB02"					"4294967295"	"BDC-CDOTCLST01"	"manual"	"/Shares/REPLICATE/PD_DistMgmt"	"PD_DistMgmt"	"System.String[]"	"System.String[]"	"SMDV_vol_COL_SMB01_vol_SMB_REPLICATE_01"	"standard"	"COLDR-SMB02"	"False"	"False"	"False"	"True"
